Step Time Temp Press Volume PotEng KinEng TotEng Enthalpy
726000 725.999 340.433920032485 -1903.2577122272 48117.3400401331 -3.49377258041012 0.0439935367318508 -13799.1161747131 -13856.2757314306
727000 726.999 345.103119839579 -2118.49309712069 48120.2568402067 -3.49434705985392 0.0445969272905887 -13799.0005302533 -13862.6279969823
728000 727.999 344.818862202844 -2207.11586460691 48123.0775118021 -3.49428158225463 0.0445601932930429 -13798.8855558463 -13865.1786314407
729000 728.999 339.358732221242 -2066.88404013574 48125.7989293639 -3.49354622488544 0.0438545925442004 -13798.766529365 -13860.8511035214
730000 729.999 342.904746173693 -2234.90694226378 48128.4173686111 -3.49397579097632 0.0443128362322968 -13798.6518189761 -13865.7870778551
731000 730.999 340.734040893502 -2213.72744254342 48130.9307415695 -3.49366591547648 0.0440323206994469 -13798.5343791081 -13865.0368912956
732000 731.999 348.074845038261 -2540.33038355645 48133.3383195689 -3.49458536539406 0.044980956889263 -13798.4176340192 -13874.7354315872
733000 732.999 343.817554109991 -2413.63648676039 48135.6390271647 -3.49400575647866 0.0444307964210784 -13798.2998402303 -13870.814906248
734000 733.999 344.171791464187 -2418.79811386307 48137.8319253523 -3.49402222648947 0.0444765737456532 -13798.1826109753 -13870.8560630366
735000 734.999 349.289779120622 -2805.81477402805 48139.9150647443 -3.49465466559945 0.0451379601842755 -13798.0668216607 -13882.3719434179
736000 735.999 342.814014641821 -2522.6033838737 48141.8863236178 -3.49378816250127 0.0443011111933238 -13797.9482052318 -13873.7468986629
737000 736.999 345.397933351792 -2613.68635810701 48143.7447239605 -3.49409302699786 0.0446350254010161 -13797.8320063874 -13876.3705748991
738000 737.999 342.719038649827 -2608.37316556358 48145.4894581767 -3.49371771451108 0.0442888376519797 -13797.7155074364 -13876.097260474
739000 738.999 347.565430815611 -2846.98089727156 48147.1185729035 -3.49431481890907 0.0449151263947173 -13797.5987700574 -13883.1535930346
740000 739.999 340.722239541366 -2575.96265315345 48148.6301696812 -3.49340130896427 0.0440307956363197 -13797.4820533118 -13874.8949183224
741000 740.999 339.704113357668 -2541.28577128987 48150.0235122276 -3.49324011362146 0.0438992253989711 -13797.36355289 -13873.7365178154
742000 741.999 344.248804564356 -2746.34272107072 48151.2982810281 -3.49379863735116 0.0444865259814667 -13797.2484454788 -13879.7861481253
743000 742.999 350.317379630765 -3031.05514327148 48152.4539788128 -3.494554171369 0.045270754768271 -13797.1336664029 -13888.2302111929
744000 743.999 342.773931007423 -2762.19905981391 48153.4890868478 -3.49354968170789 0.0442959312722334 -13797.0150017426 -13880.0330227175
745000 744.999 339.209057593342 -2610.91868872308 48154.4020873518 -3.4930597797147 0.0438352504168363 -13796.8981171914 -13875.3708874225
746000 745.999 341.230058379683 -2768.38110048408 48155.1933597311 -3.49329205485694 0.0440964199628102 -13796.7825395765 -13879.9893068629
747000 746.999 344.046531614102 -2839.16189008323 48155.8630183051 -3.49362711903433 0.0444603866870451 -13796.6669293891 -13882.002278563
748000 747.999 340.380131197191 -2621.22176879159 48156.410842862 -3.49312408882329 0.0439865857173895 -13796.5500124236 -13875.3357344762
749000 748.999 346.698862859422 -2928.20101119758 48156.8372015771 -3.49391211965374 0.0448031416982229 -13796.4359118221 -13884.4492482989
750000 749.999 341.786003442265 -2704.44570082269 48157.1428863787 -3.49324795872605 0.0441682635368266 -13796.3187807569 -13877.6071893954
751000 750.999 341.379993693583 -2702.05956106893 48157.3277521608 -3.49316666743182 0.0441157957780604 -13796.203486615 -13877.4204860457
752000 751.999 344.952620983535 -2752.56863765058 48157.3926208625 -3.49359991140066 0.0445774786500101 -13796.0897310026 -13878.8250155353
753000 752.999 340.19304897816 -2618.79314280815 48157.3393079807 -3.49295572344452 0.0439624094881993 -13795.9732558253 -13874.6874985792
754000 753.999 346.322183964383 -2875.79542595674 48157.1684246059 -3.49371908665451 0.0447544643020238 -13795.8584894099 -13882.2972585983
755000 754.999 347.941302618098 -2918.39156581209 48156.8801666855 -3.49389996839158 0.0449636994920972 -13795.7450755979 -13883.4636465009
756000 755.999 347.688332901644 -2933.97666507981 48156.4748943237 -3.49383887204017 0.0449310087645933 -13795.6314531023 -13883.8177257211
757000 756.999 343.972109407853 -2734.35868257637 48155.9533379672 -3.49333005729121 0.0444507692668305 -13795.5171520975 -13877.7026348626
758000 757.999 347.433481108422 -2804.87379856042 48155.317444779 -3.49374845657786 0.044898074820393 -13795.4015270299 -13879.7053401005
759000 758.999 341.366876037813 -2563.97061104587 48154.568447862 -3.49293559133118 0.044114100611871 -13795.2859628773 -13872.3479459284
760000 759.999 341.435170120524 -2587.9453543155 48153.708578354 -3.49291575207092 0.0441229261079791 -13795.1713038518 -13872.9524761561
761000 760.999 349.109754159441 -2810.39393098638 48152.7395630369 -3.49387936306807 0.0451146959492028 -13795.0586684755 -13879.5238737936
762000 761.999 350.672964950483 -2880.74747463669 48151.6628800374 -3.49405286516608 0.0453167062875051 -13794.9446355143 -13881.5223510414
763000 762.999 347.817890350282 -2715.62754782388 48150.4810609799 -3.49365562145731 0.0449477511925365 -13794.8314810591 -13876.4446945909
764000 763.999 348.451014329712 -2705.00227159838 48149.1959044886 -3.49370877908618 0.0450295684304962 -13794.7168426227 -13876.0085631649
765000 764.999 346.132597300387 -2562.41308958217 48147.8088246528 -3.49338094033152 0.0447299644288456 -13794.6039036107 -13871.608263347
766000 765.999 351.000694019347 -2660.35373610718 48146.3212373222 -3.49398202374817 0.0453590580038904 -13794.4918629771 -13874.4370160757
767000 766.999 345.55459197321 -2365.09527613306 48144.736346935 -3.49324978056099 0.044655270054707 -13794.3780420251 -13865.4481697575
768000 767.999 348.041651519313 -2353.05238786458 48143.0574619069 -3.49354290122666 0.0449766673628406 -13794.2649354553 -13864.9707137012
769000 768.999 349.855684849165 -2451.82180454145 48141.2880410864 -3.49374870470823 0.0452110909535393 -13794.1504550188 -13867.8214018326
770000 769.999 339.992336617081 -1896.93001050013 48139.4301426102 -3.49244526977741 0.0439364718653302 -13794.0351916483 -13851.030865799
771000 770.999 339.891474782443 -1857.95725564803 48137.4866235343 -3.49240406619894 0.0439234377093138 -13793.9225139585 -13849.7449483413
772000 771.999 343.381690889081 -1906.32493501524 48135.4610541109 -3.49282735146043 0.0443744707628791 -13793.8115227902 -13851.0847568352
773000 772.999 345.279503412329 -1918.98925497456 48133.3556278251 -3.49304465871948 0.0446197209569365 -13793.6997510502 -13851.3509475667
774000 773.999 352.571395700221 -2196.97997975083 48131.1726657876 -3.49395893844118 0.0455620363736301 -13793.5876082702 -13859.587342225
775000 774.999 340.752959302211 -1593.34000876104 48128.9151255961 -3.49240291443432 0.0440347654843508 -13793.4725957999 -13841.3360653039
776000 775.999 348.296826954188 -1844.92678029582 48126.5859361015 -3.49334990995222 0.0450096431305495 -13793.3610672867 -13848.7794479943
777000 776.999 346.355468846278 -1712.9586417325 48124.1893266131 -3.4930707355863 0.0447587656350818 -13793.2478798049 -13844.6996056187
778000 777.999 349.289300627555 -1778.28458641422 48121.7284172242 -3.4934220809159 0.0451378983496549 -13793.136730265 -13846.5479043248
779000 778.999 346.404505310726 -1515.61458731488 48119.2061444608 -3.49302077413109 0.0447651025109714 -13793.0226864805 -13838.5421225492
780000 779.999 345.088388097972 -1426.13299491243 48116.6267874448 -3.49282257550189 0.0445950235395893 -13792.9102078492 -13835.7398892641
781000 780.999 349.389109034343 -1487.95837706882 48113.9925497506 -3.49335063638019 0.0451507963734761 -13792.7993600269 -13837.4833372719
782000 781.999 349.295446339369 -1374.84444483647 48111.3070500092 -3.49331031235263 0.0451386925466562 -13792.6864792239 -13833.9712959913
783000 782.999 349.53981275846 -1359.96902448442 48108.5747573022 -3.49331353652734 0.0451702714887113 -13792.5730601545 -13833.4088678711
784000 783.999 348.185401893495 -1243.81621609667 48105.7979144531 -3.49311053703641 0.0449952439117526 -13792.4611724986 -13829.8071025721
785000 784.999 348.942479697069 -1188.18981647303 48102.979586074 -3.49318040124263 0.0450930794334222 -13792.3492872368 -13828.0229289899
786000 785.999 346.1298668193 -908.183475907001 48100.1241387117 -3.49278830193361 0.0447296115747 -13792.2347614356 -13819.5000083868
787000 786.999 349.40014058295 -961.585986289928 48097.2365691464 -3.49318290333218 0.0451522219565638 -13792.1227255025 -13820.9894756165
788000 787.999 350.747864860306 -959.849059065454 48094.3212263589 -3.49332884907605 0.045326385440316 -13792.0098545429 -13820.8227156575
789000 788.999 343.788763114211 -563.796599087725 48091.3802736859 -3.49240069596555 0.0444270758231712 -13791.8944805695 -13808.8175577983
790000 789.999 348.369973928173 -663.984856507293 48088.4168136108 -3.49296452237896 0.0450190957552659 -13791.7817064948 -13811.7108344889
791000 790.999 352.734362213661 -724.45016373427 48085.4355742438 -3.49350015961331 0.0455830961825188 -13791.6682537232 -13813.4108655234
792000 791.999 347.324986792626 -418.697596361232 48082.4400487982 -3.49277250198236 0.0448840543353992 -13791.5537905878 -13804.119199003
793000 792.999 347.104437795605 -234.216927091932 48079.4340036999 -3.49271550418743 0.0448555532671134 -13791.4398036813 -13798.4683784286
794000 793.999 346.967946067977 -183.650986449849 48076.4218534646 -3.49266934882531 0.0448379147373441 -13791.3257363519 -13796.8365413714
795000 794.999 355.930652199469 -483.84479897596 48073.406484952 -3.49379929043049 0.0459961458013196 -13791.2125785167 -13805.7303720911
796000 795.999 355.224163443578 -385.438850182045 48070.3916061774 -3.4936797637914 0.0459048477925021 -13791.0996639956 -13802.6640556019
797000 796.999 354.046908116165 -247.291737191969 48067.3806398901 -3.49349898977549 0.0457527136412272 -13790.9851045371 -13798.4041785659
798000 797.999 355.102744715774 -170.959915618909 48064.3775700923 -3.49360696713439 0.0458891571137909 -13790.8712400824 -13795.9999396568
799000 798.999 351.727163432235 46.3000174872589 48061.3858485874 -3.49314218292961 0.0454529380696529 -13790.7569794398 -13789.3680918826
800000 799.999 351.306406006667 182.077722640043 48058.4080219743 -3.4930592981122 0.0453985645006057 -13790.6429344464 -13785.1813854308
801000 800.999 352.210349460192 205.941585453876 48055.4487839463 -3.49314745991394 0.0455153791515146 -13790.5283230497 -13784.3513411053
802000 801.999 354.543482256852 224.455209120773 48052.5112588011 -3.49341993671708 0.0458168848398443 -13790.4122075089 -13783.6803421599
803000 802.999 356.684184127415 228.176264446901 48049.5993748108 -3.49366778615639 0.0460935230971765 -13790.2970522369 -13783.4539996184
804000 803.999 355.258184783895 393.046188351069 48046.7162474245 -3.49345463117113 0.0459092442964836 -13790.1815474986 -13778.3947195905
805000 804.999 356.807504353745 368.315256685019 48043.8656969622 -3.49362631020289 0.0461094595024158 -13790.0674028019 -13779.0228713621
806000 805.999 350.446480576751 787.897329101479 48041.0510037838 -3.49277537534691 0.045287438203367 -13789.9517485742 -13766.3267510953
807000 806.999 349.987987934655 906.127738068263 48038.2762303864 -3.49268743889911 0.0452281881941746 -13789.8370028197 -13762.6684514265
808000 807.999 358.175662727969 588.172090164117 48035.5439988056 -3.4937171160376 0.0462862636401635 -13789.7234095897 -13772.0891687206
809000 808.999 357.215626468923 687.631977310302 48032.8573006779 -3.49356429139216 0.0461622002377205 -13789.6083646177 -13768.99332711
810000 809.999 351.199434121106 1071.15549900386 48030.2192849357 -3.49275741025368 0.0453847407559675 -13789.4906779909 -13757.3794633367
811000 810.999 353.130592172068 1083.65251278186 48027.6331349571 -3.49297837190642 0.0456343001202104 -13789.3762871448 -13756.8921848442
812000 811.999 357.628709461286 988.72329392651 48025.1028427096 -3.49353129030261 0.0462155820564184 -13789.2628329848 -13759.6259372534
813000 812.999 364.488977366156 787.428048739998 48022.6307102032 -3.4943896534536 0.0471021195907348 -13789.1501354514 -13765.5482623772
814000 813.999 352.21320179276 1340.6110610439 48020.2195172655 -3.49277374936961 0.0455157477522628 -13789.0320064694 -13748.8513912634
815000 814.999 354.033546400574 1363.68291518597 48017.8713077978 -3.49298009312585 0.0457509869357167 -13788.9164247605 -13748.046301696
816000 815.999 352.614447017381 1489.60269320442 48015.5883499899 -3.49276765784258 0.0455675998019238 -13788.8002321626 -13744.1583654757
817000 816.999 357.615705904082 1364.0904913953 48013.3738829565 -3.49338580300539 0.0462139016349391 -13788.6876054818 -13747.8090962954
818000 817.999 355.977056211525 1483.82656856672 48011.2308656435 -3.49314549459791 0.0460021424910992 -13788.5734084273 -13744.1086818831
819000 818.999 350.805278173194 1814.52399084004 48009.1615914623 -3.49244803805726 0.0453338048381516 -13788.4569328764 -13734.0847863072
820000 819.999 348.063837808964 1932.70733867991 48007.1686925406 -3.49206480000089 0.044979534448907 -13788.3410622079 -13730.4299598785
821000 820.999 358.700144747317 1574.5735440107 48005.254190869 -3.49341129484897 0.0463540413133788 -13788.2290141424 -13741.0508142234
822000 821.999 354.542175912843 1771.75880237794 48003.4204567843 -3.49284521808764 0.0458167160238429 -13788.1140082552 -13735.0296678354
823000 822.999 351.476024227093 2034.26645732714 48001.6684721562 -3.49242049264875 0.0454204838951537 -13788.0000350144 -13727.0528272201
824000 823.999 351.939405293589 2053.59230191538 48000.0013210839 -3.49245185320682 0.0454803656248233 -13787.885950328 -13726.3618715483
825000 824.999 355.501909534509 1921.30661505253 47998.4202419348 -3.49288351555334 0.045940740317114 -13787.7711009449 -13730.2120977247
826000 825.999 355.354226530806 2028.54021852889 47996.9259160256 -3.49283615384456 0.0459216555630229 -13787.6579931261 -13726.8883497152
827000 826.999 357.38919841695 1975.17812760477 47995.5211858902 -3.49307077700393 0.0461846305639065 -13787.5445857601 -13728.3752597406
828000 827.999 357.222439950713 2054.37829157223 47994.2083004023 -3.49302092050867 0.0461630807291867 -13787.4313591179 -13725.8911607356
829000 828.999 353.073582315691 2311.72772183952 47992.9890091389 -3.49245638244524 0.0456269328601842 -13787.3177983402 -13718.0702946187
830000 829.999 356.634788763469 2206.28058873479 47991.8647039011 -3.49288864153235 0.0460871398414834 -13787.2060067635 -13721.1187064483
831000 830.999 355.530446065601 2326.07202324742 47990.836895895 -3.49271719458855 0.0459444280311016 -13787.0910662298 -13717.4170053034
832000 831.999 352.500630847017 2391.89723215116 47989.9070905436 -3.49229775620369 0.045552891585213 -13786.9794584739 -13715.3350884928
833000 832.999 354.941211185508 2346.99706046081 47989.0756422084 -3.49258497643818 0.0458682824862083 -13786.8667758079 -13716.5685162425
834000 833.999 357.251740964275 2276.65160008241 47988.343778876 -3.49285537677905 0.046166867235585 -13786.7540381739 -13718.5638358775
835000 834.999 353.977398704969 2386.19621503036 47987.7119740667 -3.4924042549177 0.0457437310908563 -13786.6420953074 -13715.1717568768
836000 835.999 353.971005576374 2433.36570053217 47987.1809130821 -3.49237540025557 0.0457429049207212 -13786.5299813394 -13713.6476490251
837000 836.999 359.502392363494 2316.52943244629 47986.751262069 -3.4930625227043 0.0464577140319109 -13786.4192346896 -13717.0369152846
838000 837.999 353.937714709251 2482.67340754395 47986.4237755262 -3.49231579090855 0.0457386028142054 -13786.3087523774 -13711.9507660815
839000 838.999 354.908742736448 2499.08973810647 47986.1974908016 -3.4924135799104 0.045864086658994 -13786.1979730056 -13711.3486578896
840000 839.999 358.573411979623 2389.32854551624 47986.074201486 -3.49285969128252 0.0463376639128244 -13786.0881094788 -13714.5263952252
841000 840.999 351.997623672666 2586.93150492536 47986.0534797085 -3.49198206406345 0.0454878890596154 -13785.9767000153 -13708.4967010616
842000 841.999 356.092150554847 2498.40877237695 47986.1345361016 -3.492483588382 0.0460170158833278 -13785.8662899947 -13711.0374684026
843000 842.999 360.020242601058 2375.98680723275 47986.3163646308 -3.49296403462978 0.0465246346943576 -13785.7575997417 -13714.5951188227
844000 843.999 366.457457081212 2108.22302185474 47986.5997859735 -3.49376886781371 0.0473565019526391 -13785.6494634443 -13722.5063238406
845000 844.999 359.552169530783 2282.40893124272 47986.9839344217 -3.49284937117327 0.0464641466272214 -13785.5408981842 -13717.1801896634
846000 845.999 358.070059809992 2461.78157037119 47987.4678926239 -3.4926300525225 0.0462726168042354 -13785.4297428731 -13711.6958789281
847000 846.999 362.057725028488 2246.75071889808 47988.0514881 -3.49311837138148 0.0467879341270436 -13785.3217490177 -13718.0275469249
848000 847.999 352.658081571246 2556.85037511734 47988.7339368141 -3.49187564415967 0.0455732386006313 -13785.2096222362 -13708.626291768
849000 848.999 358.806598830049 2365.68880687992 47989.5139079394 -3.49264359407127 0.0463677981434811 -13785.1031837111 -13714.2444138443
850000 849.999 356.424723799602 2464.54846566681 47990.3913877332 -3.49230851863182 0.0460599936020515 -13784.9941001191 -13711.1728666524
851000 850.999 361.761905070987 2227.37093554864 47991.3651418764 -3.4929721287498 0.0467497059558758 -13784.8896911757 -13718.1713415592
852000 851.999 352.551176911546 2498.70649529585 47992.4336778042 -3.49175477277713 0.0455594235434452 -13784.7813969347 -13709.9338344123
853000 852.999 359.542425755463 2228.06168540451 47993.5949860386 -3.49263142348882 0.0464628874602812 -13784.6741441141 -13717.9320029498
854000 853.999 354.257519430746 2384.99661926761 47994.8479719151 -3.49192133211248 0.0457799304843763 -13784.5656065124 -13713.1205752345
855000 854.999 366.220494438968 1897.74265715504 47996.1918430676 -3.49344093842524 0.0473258797845994 -13784.4602345626 -13727.6098060102
856000 855.999 355.313196293801 2411.19238671552 47997.6251129687 -3.49200408079014 0.0459163533145318 -13784.3509099024 -13712.116977965
857000 856.999 359.056507190627 2122.9061907903 47999.1476173119 -3.49246105170317 0.0464000932586084 -13784.2438337782 -13720.6442942584
858000 857.999 362.554816160024 1924.84748029625 48000.7566252348 -3.49288678189985 0.0468521721352662 -13784.1384390583 -13726.4705507562
859000 858.999 358.099294578946 2150.27053595878 48002.4492910908 -3.49228403812181 0.0462763947499869 -13784.0305734873 -13719.6068022208
860000 859.999 354.131356762623 2287.75816597511 48004.2242654688 -3.49174481240676 0.0457636267565523 -13783.9247426008 -13715.3792009176
861000 860.999 359.825118373955 1939.25680801387 48006.0795055522 -3.49245404475249 0.0464994192139157 -13783.8185021543 -13725.7124716969
862000 861.999 354.090208283836 2199.47665184252 48008.0128293027 -3.49168603396626 0.0457583092279324 -13783.7108989533 -13717.8052366749
863000 862.999 354.381989912841 2114.73940776341 48010.0227881282 -3.49169699684995 0.0457960155346719 -13783.6039252611 -13720.2346977399
864000 863.999 356.914414006173 1956.91630511414 48012.1069135661 -3.49199813697949 0.0461232752048012 -13783.4994470987 -13724.8569224693
865000 864.999 358.176049088024 1845.71962753025 48014.2632912315 -3.49213451668059 0.0462863135686349 -13783.3928124478 -13728.0800125422
866000 865.999 362.021271727255 1710.64807215417 48016.4893253991 -3.49260515485143 0.0467832233460303 -13783.2877260216 -13732.0203938044
867000 866.999 361.883576507366 1652.387408163 48018.7830163731 -3.49256088777726 0.0467654292915676 -13783.1818339428 -13733.6581813292
868000 867.999 358.406980424958 1702.9857069092 48021.1422444634 -3.49208536185855 0.0463161563241776 -13783.0768221375 -13732.0341817843
869000 868.999 355.599694446448 1740.18096244545 48023.5636250687 -3.49169576391442 0.0459533768490871 -13782.9695482613 -13730.8094453207
870000 869.999 359.461234108342 1501.43668633947 48026.0438294205 -3.49216795098049 0.0464523952399125 -13782.8622229623 -13737.8559055527
871000 870.999 361.069246422287 1409.09801916262 48028.5798225519 -3.49234888259189 0.0466601951817986 -13782.7547496404 -13740.5140996925
872000 871.999 356.630567621399 1569.92291218525 48031.1695962086 -3.49174839481864 0.0460865943524537 -13782.6472018648 -13735.5829529208
873000 872.999 361.022284232973 1310.21403966095 48033.8110159942 -3.49228946808862 0.0466541263599832 -13782.5413669145 -13743.2606924248
874000 873.999 358.920028973133 1301.6391084392 48036.5005391918 -3.49199117381183 0.0463824564747243 -13782.4348693484 -13743.4090892709
875000 874.999 359.088386470611 1230.60901860936 48039.2337963741 -3.49198614804098 0.0464042129487815 -13782.3277403688 -13745.4294870509
876000 875.999 357.272141239826 1201.64699316052 48042.0083575965 -3.4917248049224 0.0461695035189251 -13782.2212056139 -13746.1892610133
877000 876.999 363.617401715174 858.138131402942 48044.8211917509 -3.49251812071427 0.0469894877607091 -13782.1145318143 -13756.3813538023
878000 877.999 356.682867770484 1149.59284155838 48047.6696185822 -3.49159485596472 0.0460933529872268 -13782.00601191 -13747.5308732176
879000 878.999 360.844702718159 883.069877221389 48050.5507855489 -3.49210581186591 0.0466311778861821 -13781.8985359189 -13755.4145661549
880000 879.999 369.655398202578 475.494371488108 48053.4625340344 -3.49321808754987 0.047769764944105 -13781.793290423 -13767.5319709208
881000 880.999 360.812809115731 738.471252534187 48056.4013726725 -3.4920480793802 0.0466270563451506 -13781.6840921402 -13759.534053793
882000 881.999 367.781671252272 385.415576763113 48059.3642463331 -3.49292187024906 0.0475276272763724 -13781.5769718908 -13770.0159312752
883000 882.999 357.772150702649 705.271730433779 48062.3477801635 -3.49160134454062 0.0462341186567671 -13781.4689035354 -13760.3120489768
884000 883.999 364.65787859974 421.785189134236 48065.3474446927 -3.49246435783156 0.0471239463306289 -13781.3616460037 -13768.7080765232
885000 884.999 362.400707465821 423.818290093673 48068.3624047885 -3.49214558963158 0.0468322570031358 -13781.2533305138 -13768.5379704008
886000 885.999 361.669014752927 395.403363270588 48071.3897388325 -3.4920234361344 0.0467377019416482 -13781.142936771 -13769.2793317438
887000 886.999 355.319592020439 615.972161486192 48074.4256783912 -3.49117574300501 0.0459171798204063 -13781.0342527384 -13762.5515775167
888000 887.999 359.768241691527 306.2216001466 48077.4669342062 -3.49172372004391 0.04649206916367 -13780.926603521 -13771.737629113
889000 888.999 365.144017984984 -39.8302148086879 48080.5097671755 -3.49239152329592 0.0471867690684439 -13780.8190169099 -13782.0143015943
890000 889.999 359.938428777911 75.9491592536306 48083.5504487317 -3.49169140212406 0.0465140620715313 -13780.7093602101 -13778.430020056
891000 890.999 355.978041961783 157.765542046118 48086.5853896792 -3.49115205533317 0.046002269877466 -13780.5991418228 -13775.8640791071
892000 891.999 361.433504482925 -48.0012844171854 48089.6112668771 -3.49183004980943 0.0467072674605217 -13780.4911293956 -13781.9318964447
893000 892.999 361.264384762192 -127.383615492196 48092.6261117773 -3.49178089297676 0.0466854124860073 -13780.381921963 -13784.2056034317
894000 893.999 361.048082552625 -171.997881646067 48095.626620588 -3.4917254415415 0.0466574602208486 -13780.2719252826 -13785.4351179116
895000 894.999 358.318127376811 -126.900742155604 48098.6095858695 -3.49134533783248 0.0463046740375798 -13780.1626551796 -13783.9723161334
896000 895.999 359.898417352527 -257.925844388625 48101.5714553099 -3.49152192808759 0.0465088914818551 -13780.0521464229 -13787.7957617075
897000 896.999 363.016642688725 -478.375908240963 48104.5086095848 -3.49189759274769 0.04691185297539 -13779.9429590892 -13794.3059446882
898000 897.999 359.432030341698 -384.495690953172 48107.4184815709 -3.49140677349538 0.0464486213005224 -13779.8326087794 -13791.3775884424
899000 898.999 360.007799020602 -573.433841483098 48110.2987033738 -3.49145325187711 0.0465230266374583 -13779.7209009586 -13796.9400234463
900000 899.999 363.223552810263 -665.792546752595 48113.1461646064 -3.49184128541531 0.0469385915213938 -13779.6107755757 -13799.6044367717
901000 900.999 353.225148640375 -390.247462257074 48115.9588263812 -3.49052187627389 0.0456465194474187 -13779.5014273059 -13791.2211915304
902000 901.999 360.437965015862 -732.511438636696 48118.7333947474 -3.49142591617162 0.0465786160555499 -13779.3892004643 -13801.3889755355
903000 902.999 365.867153717426 -1007.17479200842 48121.4673487745 -3.49209990291639 0.0472802183299167 -13779.2787383459 -13809.5292936799
904000 903.999 367.381806442624 -1141.07787447026 48124.1582279972 -3.49226778673531 0.0474759536147428 -13779.1673324823 -13813.4415913929
905000 904.999 368.195770634052 -1230.76133373568 48126.8035710502 -3.49234524984458 0.0475811404408691 -13779.0564376148 -13816.0265273344
906000 905.999 365.321888569195 -1097.37052911958 48129.4016864199 -3.49194563482399 0.047209754898056 -13778.9435197037 -13811.9085438411
907000 906.999 361.575442000572 -1014.01004155725 48131.9509208153 -3.49143318602032 0.0467256097379177 -13778.8303051296 -13809.292792598
908000 907.999 359.15957427365 -1019.22029681616 48134.4482244778 -3.4910926167332 0.0464134123940881 -13778.7168173564 -13809.3374178998
909000 908.999 367.404191364134 -1475.67104785683 48136.8906712728 -3.49213025320197 0.0474788463695733 -13778.6056273296 -13822.9417013498
910000 909.999 363.682242736812 -1330.82340094075 48139.2758957818 -3.49162098307887 0.046997867025228 -13778.4924642146 -13818.4786173422
911000 910.999 361.255395228786 -1281.20211156095 48141.6020861013 -3.49127937832047 0.0466842507881129 -13778.3805101294 -13816.8775934699
912000 911.999 357.777102909852 -1149.17289735295 48143.86763455 -3.49080192841126 0.0462347586197574 -13778.268679166 -13812.8002228876
913000 912.999 361.000748203407 -1344.97886234622 48146.0704910815 -3.49119043077691 0.0466513433056164 -13778.1563498852 -13818.5735243447
914000 913.999 361.093239901108 -1456.44185052825 48148.2076495783 -3.491174324502 0.046663295807 -13778.04411478 -13821.8127411759
915000 914.999 365.160320136828 -1697.32958435644 48150.2758833852 -3.49167169367676 0.0471888757601506 -13777.9312716664 -13828.9411870857
916000 915.999 366.104638447977 -1703.65952404419 48152.2726839274 -3.49176567859091 0.0473109079662953 -13777.8190824984 -13829.0213551334
917000 916.999 367.274683579394 -1782.10895973869 48154.1981261578 -3.49188886029795 0.0474621103595881 -13777.7069997534 -13831.2691559389
918000 917.999 366.843600674307 -1822.89063953839 48156.050903422 -3.49180456415206 0.0474064024512291 -13777.5926468033 -13832.3826243301
919000 918.999 365.72237866699 -1810.07682702218 48157.8291184679 -3.49163120909471 0.0472615093643159 -13777.4787989216 -13831.8856451879
920000 919.999 358.098563020366 -1546.14448492931 48159.5307062694 -3.49061720746171 0.0462763002122591 -13777.3636289978 -13823.8389035998
921000 920.999 363.157417267357 -1863.0768397351 48161.1536712737 -3.49124278215898 0.0469300449687006 -13777.2509487611 -13833.2547223652
922000 921.999 366.419044379508 -1987.47550681817 48162.6957165023 -3.49163593483771 0.0473515379625548 -13777.1375875006 -13836.8826768081
923000 922.999 358.072197848943 -1631.5174621785 48164.1555166813 -3.49052870248945 0.0462728930983695 -13777.0232375643 -13826.0694323978
924000 923.999 369.858265634581 -2131.34419791765 48165.5333956428 -3.49202375194653 0.0477959810621132 -13776.9110835377 -13840.9847546609
925000 924.999 362.924186311709 -1883.91680255728 48166.82941434 -3.49109907973769 0.0468999050384219 -13776.7966987971 -13833.4335919606
926000 925.999 367.789412597793 -2082.95028946271 48168.0419254877 -3.49170007041739 0.047528627673655 -13776.6857709749 -13839.3078584113
927000 926.999 360.522368809104 -1889.68240040999 48169.1695481245 -3.49073260203177 0.0465895233745913 -13776.5723146287 -13833.3853011739
928000 927.999 359.64930367603 -1825.59234484551 48170.2111503753 -3.49059148836819 0.0464766990620271 -13776.4591572247 -13831.3464737754
929000 928.999 363.628454508534 -1995.05631107803 48171.1663034872 -3.4910775259715 0.04699091608921 -13776.3464395292 -13836.3299615355
930000 929.999 361.826187606656 -1946.29039385445 48172.0341165506 -3.49081628160988 0.0467580130484649 -13776.2330742457 -13834.7514505004
931000 930.999 359.361493917161 -1862.1127073593 48172.8144672093 -3.49046961989402 0.0464395060314461 -13776.1204554503 -13832.1088000357
932000 931.999 366.445199740498 -2121.64153730635 48173.5074717145 -3.49135707791378 0.0473549179630975 -13776.0086398027 -13839.8011835392
933000 932.999 365.501511188659 -2106.58823469472 48174.1131391287 -3.49120680840349 0.0472329671393817 -13775.8953650564 -13839.2360893498
934000 933.999 366.561756326051 -2138.58731825498 48174.6315773526 -3.49131545612823 0.0473699803177164 -13775.781903242 -13840.0854653982
935000 934.999 363.75173677585 -2083.58330841747 48175.0627082373 -3.49092406263139 0.0470068475890884 -13775.6688601692 -13838.3191090905
936000 935.999 364.029408738882 -1987.62770739394 48175.4063814698 -3.49093179623972 0.0470427305343127 -13775.5562628216 -13835.3216959925
